"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ឈើទាល","Chheu Teal","1316","បឋមសិក្សាភូមិព្រែកស្វាយ","4","0","0","181","0","","","4","50","0","15","254","4","258"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ឈើទាល","Chheu Teal","0104","បឋមសិក្សា ស្រែអំពិល","3","0","0","283","0","","","8","87","0","93","474","20","494"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ឈើទាល","Chheu Teal","0105","បឋមសិក្សាអភិវឌ្ឍន៍ស្រែអំពិល","6","2","4","241","0","","","1","192","0","56","502","5","507"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0106","វត្ដ សំពៅរាជ្យ","16","0","2","185","1","","","6","198","4","97","509","4","513"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0107","មត្ដេយ្យដីឥដ្ឋ (ជា ស៊ីម)","12","1","8","250","0","","","7","154","0","75","507","7","514"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","1101","បឋមដីឥដ្ឋ","7","1","1","168","0","","","0","150","2","64","393","9","402"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","1317","បឋមដីឥដ្ឋ","7","0","3","137","0","","","0","91","0","38","276","8","284"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0108","វិទ្យាល័យដីឥដ្ឋ","23","1","3","238","1","","","7","173","1","113","560","2","562"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0109","វិទ្យាល័យដីឥដ្ឋ","20","1","3","194","0","","","3","221","2","100","544","6","550"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0110","វិទ្យាល័យដីឥដ្ឋ","16","1","3","225","1","","","6","179","1","95","527","3","530"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0111","វិទ្យាល័យដីឥដ្ឋ","28","1","5","173","3","","","6","222","1","64","503","5","508"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0112","សាលា។ទួលសូភី","17","0","2","168","1","","","5","117","3","70","383","0","383"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0113","សាលា។អ៊ូចាត","13","1","4","256","0","","","4","164","3","83","528","2","530"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0114","សាលាមត្ដេយ្យស្ដៅកន្លែង","12","1","1","221","2","","","10","203","2","53","505","1","506"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0115","សាលាស្ដៅកន្លែង","10","0","2","221","2","","","6","186","0","91","518","5","523"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","1177","សាលាស្ដៅកន្លែង","8","3","2","144","1","","","4","112","0","38","312","1","313"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","1132","សាលាស្ដៅកន្លែង","11","1","4","235","3","","","8","147","1","56","466","6","472"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0116","សាលាស្ដៅកន្លែង","20","2","4","256","1","","","4","187","1","54","529","5","534"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","0117","សាលាស្ដៅកន្លែង","10","1","3","235","0","","","8","111","3","48","419","0","419"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ដីឥដ្ឋ","Dei Edth","1193","សាលាស្ដៅកន្លែង","24","1","2","189","0","","","8","178","2","50","454","4","458"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0118","វិទ្យាល័យហ៊ុនសែនដីដុះ","34","1","3","337","1","","","10","119","3","40","548","6","554"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0119","បឋមសិក្សា ហេងសំរិន ដីដុះ","9","1","7","386","2","","","19","105","6","39","574","6","580"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0120","បឋមសិក្សា ហេង សំរិន ដីដុះ","19","0","3","353","2","","","4","142","4","41","568","3","571"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","1319","បឋមសិក្សា ហេង សំរិន ដីដុះ","17","2","2","271","1","","","6","100","0","48","447","8","455"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0121","បឋមសិក្សា កំពង់ស្វាយ","28","2","3","365","2","","","5","93","1","41","540","1","541"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0122","បឋមសិក្សា កំពង់ស្វាយ","38","0","7","357","1","","","6","108","0","42","559","0","559"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0123","បឋមសិក្សា កំពង់ស្វាយ","30","0","6","312","0","","","11","122","0","72","553","3","556"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","1162","បឋមសិក្សា កំពង់ស្វាយ","9","0","3","284","3","","","1","71","1","34","406","2","408"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0124","បឋមសិក្សា ព្រែកតានប់","13","1","2","358","1","","","9","124","4","72","584","2","586"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","0125","បឋមសិក្សា ព្រែកតានប់","17","2","1","388","2","","","6","94","6","51","567","4","571"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","កំពង់ស្វាយ","Kampong Svay","1102","បឋមសិក្សា ព្រែកតានប់","13","2","4","293","1","","","7","115","4","57","496","3","499"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0126","វត្ដជ្រោយអំពិលចាស់","9","0","2","186","0","","","2","169","3","84","455","3","458"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0127","សាលាមត្ដេយ្យមជ្ឈឹមវ័ន្ដ","16","1","5","199","1","","","6","201","16","91","536","2","538"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0128","បឋមសិក្សា មជ្ឈឹមវ័ន្ដ","7","0","1","168","0","","","4","137","4","47","368","4","372"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0129","បឋមសិក្សា ចំប៉ាខាងលិច","17","2","4","181","0","","","5","249","0","73","531","4","535"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0130","បឋមសិក្សា ចំប៉ាខាងកើត","11","1","5","133","0","","","4","238","1","64","457","2","459"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0131","បឋមសិក្សា ចំប៉ាខាងកើត","7","0","1","141","0","","","1","194","1","39","384","2","386"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","1321","បឋមសិក្សា ចំប៉ាខាងកើត","3","0","12","137","1","","","2","136","3","39","333","0","333"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0132","វត្ដមុនីសាគរ","10","1","1","242","1","","","3","227","1","53","539","0","539"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0133","វត្ដវិចិត្ដារាម","7","3","5","218","0","","","8","241","0","45","527","5","532"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0134","បឋមសិក្សាយកបាត្រ(ខាងជើង)","19","0","4","208","1","","","4","235","3","93","567","2","569"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","1194","បឋមសិក្សាយកបាត្រ(ខាងជើង)","13","2","7","160","1","","","4","218","1","61","467","2","469"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","1322","បឋមសិក្សាយកបាត្រ(ខាងជើង)","5","0","3","112","0","","","1","113","0","23","257","1","258"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0135","បឋមសិក្សា យកបាត្រខាងត្បូង","29","2","7","197","0","","","8","235","2","63","543","8","551"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0136","បឋមសិក្សា វត្ដក្នុង","12","4","3","203","1","","","3","205","1","140","572","2","574"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0137","វត្ដគៀនស្វាយក្នុង","12","0","3","159","0","","","4","224","0","137","539","0","539"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","0138","បឋមសិក្សា ព្រែកធ","10","6","4","145","0","","","4","217","3","62","451","2","453"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","1226","បឋមសិក្សា ព្រែកធ","12","0","4","115","1","","","5","210","0","56","403","1","404"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","ក្បាលកោះ","Kbal Kaoh","1323","បឋមសិក្សា ព្រែកធ","4","1","0","95","0","","","1","133","0","51","285","1","286"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0139","បឋមសិក្សា គគីរ","9","0","5","292","2","","","28","101","4","59","500","0","500"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0140","បឋមសិក្សា គគីរ","9","0","4","223","4","","","15","167","2","51","475","4","479"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0141","បឋមសិក្សា គគីរ","14","2","3","198","5","","","17","185","2","58","484","3","487"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0142","បឋមសិក្សា គគីរ","14","1","2","188","3","","","49","136","2","47","442","9","451"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","1324","បឋមសិក្សា គគីរ","1","0","1","107","0","","","7","63","0","14","193","3","196"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0143","បឋមសិក្សា ដូនស","10","4","1","356","2","","","4","103","3","46","529","3","532"
"កណ្ដាល","Kandal","កៀនស្វាយ","Kien Svay","គគីរ","Kokir","0144","បឋមសិក្សា ដូនស","4","1","2","306","2","","","3","144","2","73","537","2","539"
