"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0039","វត្ដទំនប់ចាស","34","5","7","142","","","","80","117","5","33","423","14","437"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0141","វត្ដទំនប់ចាស","28","5","8","149","","","","45","67","1","88","391","11","402"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0040","បឋមសិក្សា គោកក","16","12","10","101","","","","12","161","3","8","323","10","333"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0087","ផ្ទះប្រជាជន សិង កុត","15","2","2","114","","","","18","73","3","67","294","11","305"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0165","ផ្ទះប្រជាជន សិង កុត","12","6","3","122","","","","17","83","0","13","256","2","258"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0041","បឋមសិក្សា ពោធិចាស","37","25","12","176","","","","81","35","7","75","448","14","462"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0135","សាលាឆទាន","35","11","6","130","","","","46","26","5","31","290","6","296"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0174","សាលាឆទាន","14","6","1","221","","","","13","17","0","14","286","4","290"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0042","បឋមសិក្សា ទទឹងថៃ","50","15","6","143","","","","128","26","8","12","388","8","396"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","បេង","Beng","0043","បឋមសិក្សា សំរោងទាប","37","10","6","157","","","","60","40","4","3","317","17","334"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0044","បឋមសិក្សា ព្រៃទទឹង","31","3","3","137","","","","64","15","3","13","269","3","272"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0045","បឋមសិក្សា ឈើស្លាប","67","12","36","218","","","","68","33","2","23","459","14","473"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0158","បឋមសិក្សា ស្រះស្រង","14","4","5","77","","","","33","16","0","15","164","1","165"
"ឧត្ដរមានជ័យ","Oddar Meanchey","","Banteay Ampil","គោកខ្ពស់","Koak Kpous","0046","វត្ដគោកខ្ពស","89","9","5","178","","","","118","34","4","27","464","10","474"
