"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0436","ភូមិអូក្រោម","6","2","1","97","0","","","8","40","1","13","168","7","175"
"0437","ភូមិត្រពាំងអូល","1","3","6","174","2","","","4","91","0","6","287","6","293"
"0438","ភូមិត្រពាំងតាមាន","20","3","12","166","1","","","14","134","3","24","377","6","383"
"0439","សាលាបឋម ទេពខនារាម","12","2","6","306","3","","","3","76","3","53","464","12","476"
"0440","ភូមិបាទ","14","7","5","441","1","","","15","29","3","17","532","7","539"
"0441","សាលាបឋម ត្រពាំងឈូក","9","6","5","430","2","","","6","46","1","10","515","3","518"
"0442","ភូមិរំលិច","22","6","8","295","1","","","10","96","0","33","471","9","480"
"0745","ភូមិរំលិច","15","0","1","150","2","","","6","69","2","16","261","7","268"
"0443","ភូមិត្រពាំងតាឯក","38","4","4","258","6","","","19","129","6","48","512","8","520"
"0444","សាលាបឋមរលាំងគ្រើល","16","5","6","396","2","","","23","40","4","39","531","2","533"
"0445","បឋមសិក្សា រលាំងគ្រើល","13","2","6","374","0","","","7","43","0","50","495","6","501"
"0446","សាលារៀនអង្គស្រងែ","18","5","10","278","1","","","6","40","1","12","371","6","377"
"0775","សាលារៀនអង្គស្រងែ","28","4","8","254","2","","","6","44","3","18","367","4","371"
"0447","បឋមសិក្សា ព្រៃទួល","23","8","11","403","0","","","15","51","4","26","541","10","551"
"0448","ភូមិឫស្សីស្រុក","24","1","10","371","3","","","6","76","1","35","527","6","533"
"0449","ភូមិឈើទាលលេ","14","4","12","230","3","","","2","60","1","55","381","3","384"
"0613","ភូមិឈើទាលលេ","11","2","2","147","1","","","1","48","0","36","248","4","252"
"0450","ភូមិព្រៃសាលា","66","1","3","420","0","","","3","57","2","13","565","1","566"
"0451","សាលារៀនអង្គមេត្រ","11","2","1","226","2","","","5","56","3","24","330","6","336"
"0776","សាលារៀនអង្គមេត្រ","9","2","1","183","0","","","4","44","1","19","263","3","266"
"0452","ភូមិសំរោងទងលេ","27","3","9","336","6","","","16","59","0","22","478","10","488"
"0453","ភូមិត្រពាំងតាឡាត","24","4","6","325","1","","","21","110","2","51","544","16","560"
"0454","ភូមិចង្ក្រានដែក (រោងបុណ្យ)","19","2","7","360","2","","","24","87","0","19","520","6","526"
"0704","ភូមិចង្ក្រានដែក (រោងបុណ្យ)","6","1","1","143","1","","","5","28","0","5","190","2","192"
"0455","បឋមសិក្សា សំរោងទង","15","1","8","295","4","","","19","161","5","76","584","5","589"
"0456","ភូមិត្រពាំងព្រូស","31","4","12","312","4","","","26","64","1","106","560","10","570"
"0457","សាលារៀនអង្គទន្លាប","18","4","8","442","1","","","16","66","2","24","581","17","598"
"0458","មត្ដេយ្យភូមិបង្កើយ","47","6","8","230","3","","","19","144","5","105","567","5","572"
"0459","បឋមសិក្សាអង្គខ្មេ ៅ","34","7","7","261","4","","","24","193","5","59","594","7","601"
"0460","សាលាបឋមអង្គតាឡឹក","57","6","8","254","4","","","7","94","5","81","516","4","520"
"0614","សាលាបឋមអង្គតាឡឹក","37","7","7","261","0","","","8","127","5","60","512","4","516"
"0461","ភូមិអំពិលទឹក","36","2","6","316","1","","","9","124","7","83","584","6","590"
"0462","មត្ដេយ្យភូមិត្រពាំងឫស្ស","18","5","12","403","2","","","24","67","2","51","584","6","590"
"0463","មត្ដេយ្យភូមិគរ","30","8","24","282","4","","","8","70","3","113","542","10","552"
"0464","រោងបុណ្យភូមិព្រៃរំដួល","29","5","5","478","6","","","29","25","0","5","582","8","590"
"0465","រោងបុណ្យភូមិសែនដ","17","5","5","281","2","","","13","52","13","71","459","12","471"
"0466","សាលាបឋម ព្រៃផ្ចឹក","12","2","6","346","0","","","3","25","0","26","420","12","432"
"0777","សាលាបឋម ព្រៃផ្ចឹក","9","0","3","242","5","","","2","9","0","19","289","6","295"
"0467","សាលាបឋម ស្រះស្រង","47","7","11","411","1","","","7","50","0","18","552","3","555"
"0468","ភូមិអូររំចេក","18","0","8","203","1","","","3","82","2","34","351","7","358"
"0778","ភូមិអូររំចេក","8","5","38","137","3","","","3","65","1","19","279","9","288"
"0469","ភូមិត្រោកវែង","54","4","8","342","2","","","54","48","4","7","523","4","527"
"0470","សាលារៀនបឹងខ្នារ","47","3","8","269","0","","","4","63","1","15","410","13","423"
"0615","សាលារៀនបឹងខ្នារ","21","0","1","299","0","","","6","84","2","11","424","12","436"
"0471","សាលាបឋម ស្រះតាចាន","36","8","29","311","0","","","13","99","1","20","517","14","531"
"0705","សាលាបឋម ស្រះតាចាន","14","2","20","209","2","","","9","48","1","13","318","7","325"
"0472","សាលាបឋម បឹងខ្នារ","26","3","11","285","3","","","8","82","4","10","432","8","440"
"0473","រោងបុណ្យភូមិដនកែវ","32","4","4","270","1","","","14","73","4","25","427","17","444"
"0474","ភូមិរើងពើង","14","7","6","338","1","","","19","68","1","20","474","19","493"
"0475","បឋមសិក្សា អង្គពោធ","19","5","3","187","2","","","6","170","2","53","447","17","464"
"0616","បឋមសិក្សា អង្គពោធ","10","5","7","225","0","","","13","106","2","32","400","4","404"
"0476","ភូមិត្រពាំងស្រង","18","0","9","273","3","","","43","127","1","66","540","4","544"
"0477","បឋមសិក្សា ចំបា","9","4","12","287","0","","","8","146","0","23","489","7","496"
"0779","បឋមសិក្សា ចំបា","8","3","3","206","3","","","12","100","0","23","358","7","365"
"0478","ភូមិត្រពាំងអង","25","8","8","331","1","","","7","121","2","35","538","10","548"
"0479","ភូមិក្រាំង","18","1","5","347","0","","","35","85","3","54","548","4","552"
"0480","ភូមិស្វាយដង","15","6","4","186","2","","","19","212","0","41","485","7","492"
"0481","ភូមិដូនអាត","8","3","18","173","1","","","16","73","3","67","362","5","367"
