"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","គ្រួស","Krous","0387","បឋមសិក្សា គ្រួស","27","4","2","264","0","","","22","172","1","17","509","25","534"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","គ្រួស","Krous","0388","វត្ដគ្រួស","12","1","2","286","1","","","78","57","4","24","465","3","468"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","គ្រួស","Krous","0389","បឋមសិក្សា សំរោង","13","3","6","391","0","","","33","102","2","7","557","16","573"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0390","វត្ដ ពោធិសុខារ៉ាម","5","1","3","396","0","","","1","17","0","3","426","4","430"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0391","សាលារៀនវត្ដស្វាយ","7","4","3","429","4","","","7","52","0","7","513","12","525"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0392","សាលារៀនអពា្ចាញ","7","3","2","287","2","","","9","56","1","6","373","13","386"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0540","សាលារៀនអពា្ចាញ","4","1","3","211","0","","","2","76","0","0","297","4","301"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0393","វត្ដស្វាយ","10","2","0","326","0","","","43","59","2","4","446","7","453"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0394","វត្ដស្វាយ","11","0","2","389","0","","","34","38","0","8","482","3","485"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0395","សាលារៀនវត្ដស្វាយ","11","0","4","388","2","","","6","27","0","2","440","8","448"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0396","សាលារៀន ពោធិពស","30","1","1","205","0","","","4","80","1","2","324","3","327"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0541","សាលារៀន ពោធិពស","25","1","3","321","0","","","1","47","0","4","402","7","409"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ពោធិរាជ","Pou Reach","0397","សាលារៀនវត្ដស្វាយ","15","6","6","420","5","","","12","57","2","10","533","5","538"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0398","បឋមសិក្សា ហុន សែន សាយផ្អែម","19","4","3","304","0","","","21","59","0","40","450","2","452"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0399","បឋមសិក្សា ភូមិគោល","19","4","9","440","3","","","16","84","0","20","595","15","610"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0400","វត្ដស្វាយផ្អែម","9","1","0","400","1","","","0","18","0","8","437","7","444"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0401","បឋម។ ហ៊ុនសែន ស្វាយផ្អែម","30","0","2","252","2","","","24","44","1","15","370","6","376"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0402","បឋម។ ហ៊ុនសែន ស្វាយផ្អែម","29","1","1","218","2","","","4","62","2","27","346","6","352"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0646","បឋម។ ហ៊ុនសែន ស្វាយផ្អែម","9","4","4","299","0","","","1","27","2","35","381","5","386"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយអង្គ","Svay Angk","0403","ផ្ទះលោក ស៊ឹម កាន","10","0","0","409","2","","","17","69","2","17","526","12","538"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0404","វតស្វាយជ្រ","14","2","3","338","3","","","30","73","4","8","475","7","482"
"ស្វាយរៀង","Svay Rieng","ស្វាយជ្រុំ","Svay Chrum","ស្វាយជ្រំ","Svay Chrum","0405","វិទ្យាល័យស្វាយជ្រំ","9","1","4","407","1","","","10","50","3","6","491","6","497"
