"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0163","អនុវិទ្យាល័យ ព្រែកប្រសព្វ","14","2","5","264","","","","50","131","2","32","500","6","506"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0300","អនុវិទ្យាល័យ ព្រែកប្រសព្វ","2","0","1","98","","","","8","34","0","15","158","0","158"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0164","បឋមសិក្សា ព្រៃគូរ","10","2","0","268","","","","20","101","0","32","433","1","434"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0165","បឋមសិក្សា ដីដុះក្រោម","22","6","2","169","","","","26","101","1","8","335","5","340"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0166","វត្ដដីដុះក្រោម","52","0","1","134","","","","29","57","0","8","281","2","283"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0167","បឋមសិក្សា បឹងលាច","34","0","1","199","","","","22","39","0","19","314","2","316"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ព្រែកប្រសព្វ","Preaek Prasab","0168","បឋមសិក្សា ភូមិដីដុះលេ","4","1","1","290","","","","16","149","0","24","485","6","491"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0169","បឋមសិក្សាវត្ដឫស្សីកែវ","6","3","3","212","","","","52","175","0","4","455","5","460"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0268","បឋមសិក្សាវត្ដឫស្សីកែវ","9","3","2","217","","","","29","154","1","6","421","4","425"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0170","បឋមសិក្សា ស្រឡៅដំណាក់","6","2","3","254","","","","13","220","2","7","507","9","516"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0171","បឋមសិក្សា វត្ដឫស្សីកែវ","11","1","4","309","","","","14","160","0","4","503","3","506"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0172","សាលាឆទានភូមិស្រឡៅដំណាក់","9","3","4","313","","","","7","144","0","11","491","3","494"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0173","សាលាបុណ្យ ស្រឡៅដំណាក់","6","0","3","198","","","","8","181","0","7","403","8","411"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0174","បឋមសិក្សា បឹងរៃ","22","3","2","210","","","","23","165","1","35","461","4","465"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","ឫស្សីកែវ","Ruessei Keo","0175","បឋមសិក្សា វត្ដបឹងរៃ","27","4","4","285","","","","5","117","1","8","451","6","457"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0176","បឋមសិក្សា ព្រែកព្រលូង","6","5","0","288","","","","10","74","2","26","411","4","415"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0177","បឋមសិក្សា សោបក្រោម","39","5","2","173","","","","24","75","2","163","483","7","490"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0178","វត្ដព្រែកជីក","41","2","2","168","","","","3","122","6","32","376","2","378"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0179","សាលាឆទានព្រែកជីក","29","4","1","170","","","","3","106","2","37","352","3","355"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0269","បឋមសិក្សា ព្រែកជីក","21","4","3","148","","","","9","172","2","41","400","4","404"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0180","បឋមសិក្សា បឹងច្រែង","18","3","1","204","","","","11","174","2","55","468","5","473"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0181","បឋមសិក្សា ព្រែករកា","9","1","1","268","","","","62","43","0","49","433","3","436"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0182","បឋមសិក្សា សោបលេ","13","0","3","319","","","","6","90","0","45","476","3","479"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","សោប","Saob","0183","បឋមសិក្សា ក្ល","8","4","1","126","","","","2","36","0","47","224","7","231"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","តាម៉ៅ","Ta Mau","0184","បឋមសិក្សា ភូមិខ្សាត់","16","0","5","160","","","","5","30","1","26","243","2","245"
"ក្រចេះ","Kratie","ព្រែកប្រសព្វ","Preaek Prasab","តាម៉ៅ","Ta Mau","0185","បឋមសិក្សា តាម៉េៅ","23","5","1","333","","","","20","72","3","39","496","6","502"
