"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0573","សាលារៀនខ្នាចអំពរ","14","0","9","382","","0","3","30","39","2","4","483","2","485"
"0864","សាលារៀនភូមិច្រាំងខ្ពស់","18","6","10","317","","1","4","7","67","1","2","433","23","456"
"0965","សាលារៀនតាព្រាល","10","1","10","221","","4","6","10","25","2","1","290","16","306"
"0865","សាលារៀនកំរ៉ែង","18","4","18","290","","2","2","14","56","1","11","416","7","423"
"0576","សាលារៀនស្រះគុយ","23","2","9","278","","2","2","5","32","1","4","358","3","361"
"0913","សាលារៀនស្រះគុយ","20","2","6","324","","1","4","9","51","1","16","434","13","447"
"0575","វត្ដព្រះអណ្ដូង","24","1","9","307","","2","1","8","45","1","12","410","5","415"
"0982","វត្ដព្រះអណ្ដូង","18","0","19","245","","1","1","6","23","2","9","324","4","328"
"0866","សាលារៀនទួលស្វាយ","32","2","8","157","","5","3","31","34","1","32","305","25","330"
"0579","សាលារៀនកោះធំ","58","0","5","179","","2","7","12","12","1","15","291","8","299"
"0914","សាលារៀនកោះធំ","37","1","3","183","","0","0","11","10","1","13","259","10","269"
"0577","សាលារៀនព្រៃខ្លូត","25","3","5","202","","1","1","11","122","1","4","375","10","385"
"0983","សាលារៀនព្រៃខ្លូត","24","2","11","264","","2","1","8","76","2","4","394","6","400"
"0867","វត្ដព្រៃខ្លូត","18","4","7","172","","1","3","9","152","0","3","369","6","375"
"0578","សាលារៀនស្ដុកប្រវឹក","27","1","13","259","","1","0","5","28","0","9","343","5","348"
"0915","សាលារៀនស្ដុកប្រវឹក","46","2","15","318","","2","6","8","43","0","12","452","6","458"
"0797","វត្ដសុកប្រវឹក","34","1","12","224","","1","1","7","31","1","5","317","3","320"
"0868","សាលារៀនព្រៃអម្ពាន់","62","1","47","257","","1","2","2","16","1","2","391","5","396"
"0580","សាលារៀនទួលគគីរ","36","1","7","229","","2","10","6","88","0","5","384","3","387"
"0984","សាលារៀនទួលគគីរ","25","2","4","189","","1","3","4","129","1","7","365","8","373"
"0869","សាលារៀនស្វាយយ៉","7","0","2","232","","1","1","7","4","0","1","255","1","256"
"0985","សាលារៀនស្វាយយ៉","13","1","1","172","","1","1","4","20","0","6","219","2","221"
"0916","សាលារៀនព្រៃត្រឡាច","19","4","7","208","","0","1","4","59","1","2","305","4","309"
"0796","វត្ដព្រៃត្រឡាច","11","1","16","204","","1","5","10","54","0","2","304","8","312"
"0574","សាលារៀនមុខរា ២","21","4","4","168","","1","7","31","29","1","2","268","9","277"
"0986","សាលារៀនមុខរា ២","19","0","10","97","","0","3","3","7","0","0","139","0","139"
"0917","សាលារៀនមុខរា ២","14","0","4","216","","1","1","41","52","1","10","340","14","354"
"0798","វត្ដមុខរា ១","28","1","3","317","","2","3","30","54","0","5","443","12","455"
"0918","សាលារៀនតាព្រាត","27","5","3","198","","1","3","42","142","0","2","423","16","439"
"0586","សាលារៀនបងអំពិល","21","3","12","287","","0","7","11","79","2","11","433","3","436"
"0919","សាលារៀនបឹងអំពិល","16","1","2","199","","0","0","6","45","0","11","280","7","287"
"0583","សាលារៀនស្រែអណ្ដូង","6","5","5","178","","1","2","13","30","1","5","246","4","250"
"0920","សាលារៀនស្រែអណ្ដូង","9","3","4","243","","2","5","16","70","2","11","365","12","377"
"0987","សាលារៀនដូនមាយ","10","7","6","181","","4","5","42","93","0","6","354","2","356"
"0584","វត្ដស្ដៅកើត","3","3","3","304","","1","1","14","61","2","17","409","9","418"
"0582","សាលាអក្ខរកម្ម ស្ដៅ","8","2","13","306","","0","1","25","52","1","8","416","6","422"
"0585","អនុវិទ្យាល័យស្ដៅ","3","1","6","283","","1","1","7","53","0","6","361","7","368"
"0799","សាលារៀននាងលេម","5","2","4","270","","2","3","24","144","0","9","463","7","470"
"0800","សាលារៀនបាដាកត្បូង","14","2","8","247","","4","6","14","100","0","6","401","5","406"
"0921","សាលារៀនបាដាកត្បូង","6","3","8","278","","1","4","14","112","0","9","435","8","443"
"0581","សាលារៀនដង្គត់","15","3","12","331","","0","9","42","92","3","5","512","4","516"
"0988","ទីស្នាក់ការភូមិអូរឃ្មុំ","5","2","4","227","","1","1","5","38","0","11","294","5","299"
"0801","សាលារៀនអូរឃ្មុំ","8","0","4","240","","1","6","11","88","0","7","365","15","380"
"0802","សាលារៀនរស្ម ីសង្ហា","14","3","11","284","","5","4","28","92","3","8","452","3","455"
"0803","សាលារៀនអណ្ដើកដប់មួយ","2","2","0","88","","0","4","21","68","0","3","188","5","193"
"0587","បឋមសិក្សាអណើ្ដកហែប","11","1","9","184","","0","1","26","42","3","18","295","7","302"
"0588","សាលារៀនព្រៃអម្ពរ","11","5","6","219","","3","5","49","134","0","4","436","6","442"
"0589","បឋមសិក្សាអណើ្ដកហែប","1","0","2","202","","0","2","3","12","1","8","231","5","236"
"0590","សាលារៀនអណ្ដើកហែប","7","1","3","238","","1","2","6","19","0","5","282","1","283"
"0591","សាលារៀនស៊ិន តុ","8","2","4","244","","3","3","9","11","1","0","285","6","291"
"0804","សាលារៀនស៊ិន តុ","4","3","1","293","","3","1","22","72","1","11","411","6","417"
"0592","សាលាបឋមសិក្សាបឹងខ្ទុម","16","4","7","297","","8","6","9","89","2","8","446","17","463"
"0989","សាលារៀនបឹងខ្ទុម","5","1","4","120","","2","1","5","23","0","7","168","6","174"
"0593","សាលារៀនភូមិសេកសក","8","1","5","297","","3","4","27","45","0","13","403","7","410"
"0594","សាលាបឋមសិក្សាអូរល្ម ូន","18","1","17","350","","6","7","21","60","3","10","493","13","506"
"0870","សាលាបឋមសិក្សា អូរដា","7","3","4","222","","2","2","3","24","0","1","268","16","284"
"0595","សាលាបឋមសិក្សាផ្លូវមាស","9","4","5","272","","3","5","10","34","1","2","345","13","358"
"0922","សាលាបឋមសិក្សាផ្លូវមាស","8","0","5","251","","0","0","7","28","0","2","301","7","308"
"0596","សាលាបឋមសិក្សាត្រែង","14","3","5","309","","12","5","49","48","1","3","449","7","456"
"0597","សាលារៀនភម ភ្ជាវ","11","1","1","174","","5","6","12","50","2","4","266","4","270"
"1032","សាលារៀនភូមិភ្ជាវ","5","1","2","207","","2","4","6","61","0","7","295","5","300"
"0598","សាលារៀនភូមិភ្ជាវ","19","4","11","283","","6","3","27","102","3","11","469","9","478"
"0599","សាលាបឋមសិក្សាត្រែង","8","0","2","256","","6","4","12","26","1","3","318","8","326"
"0600","សាលាបឋមសិក្សាត្រែង","2","0","1","131","","3","0","3","9","0","0","149","2","151"
"0601","សាលាបឋមសិក្សាជីសាង","11","2","9","306","","1","5","5","64","2","17","422","6","428"
"0602","ភូមិបួរុន","8","1","5","309","","3","2","6","28","0","4","366","3","369"
"0603","សាលារៀនគីឡូ  ៣៨","8","3","5","321","","1","3","5","54","1","11","412","9","421"
"0604","សាលារៀនគីឡូ  ៣៨","6","1","6","261","","1","2","2","64","2","6","351","22","373"
"0805","សាលារៀនស្វាយស","8","2","2","214","","4","2","12","64","2","7","317","3","320"
"0923","សាលារៀនស្វាយស","12","2","5","269","","4","6","12","113","2","12","437","7","444"
"0605","សាលាបាលីវត្ដអន្លង់វិល","18","6","14","213","","1","8","30","134","1","12","437","1","438"
"0606","សាលាបាលីវត្ដអន្លង់វិល","16","3","16","221","","0","4","30","163","0","9","462","2","464"
"0607","សាលាបឋមសិក្សាពុកឆ្ម ា","13","1","11","357","","1","4","21","67","0","3","478","2","480"
"0608","សាលាបឋមសិក្សាស្វាយកង់","17","3","27","287","","5","7","34","121","1","2","504","3","507"
"0609","សាលាបឋមសិក្សាស្វាយកង់","12","3","18","272","","1","5","22","110","1","4","448","4","452"
"0610","សាលាបឋមសិក្សាជំនីក","17","2","9","410","","3","6","40","95","0","4","586","3","589"
"0611","សាលាបឋមសិក្សាជំនីក","6","2","5","318","","0","7","25","111","0","3","477","6","483"
"0612","វិទ្យាល័យអន្លង់វិល","10","4","13","257","","4","8","17","85","2","3","403","4","407"
"0613","សាលាបឋមសិក្សាអូរមុន្នី","11","2","8","316","","3","4","13","39","2","2","400","2","402"
"0614","សាលាបឋមសិក្សាអន្លង់វិល","9","3","13","324","","1","5","15","136","0","11","517","3","520"
"0615","សាលាបឋមសិក្សាអន្លង់វិល","10","4","4","288","","1","13","20","152","0","3","495","4","499"
"0616","សាលាបឋមសិក្សាអន្លង់វិល","4","1","10","256","","1","7","11","87","0","11","388","1","389"
"1033","សាលាបឋមសិក្សាអន្លង់វិល","8","0","12","228","","1","3","13","118","2","4","389","6","395"
"0617","អនុវិទ្យាល័យអន្លង់វិល","7","2","15","294","","2","7","25","95","1","4","452","3","455"
"0618","សាលាបឋមសិក្សាខ្សោយ","9","3","9","332","","4","3","33","62","2","0","457","3","460"
"0619","សាលាបឋមសិក្សាអូរមុន្នី","6","3","12","328","","2","7","13","44","0","3","418","4","422"
"0620","សាលាបឋមសិក្សាអូរមុន្នី","10","2","16","291","","2","4","12","39","1","3","380","3","383"
"0621","មត្ដេយ្យវត្ដបាឡាត់","8","3","15","314","","1","1","30","76","2","12","462","4","466"
"0622","សាលាបឋមសិក្សាបាឡាត់","8","5","11","363","","0","3","23","110","0","8","531","10","541"
"0623","អនុវិទ្យាល័យនរា","29","0","14","349","","0","9","33","98","2","5","539","8","547"
"0624","វត្ដនរា","14","1","4","311","","3","1","57","91","0","11","493","3","496"
"0625","សាលាថ្ម វត្ដនរា","5","0","4","244","","1","1","30","95","1","4","385","2","387"
"0626","សាលាបឹងទឹម","27","5","10","299","","4","8","36","111","0","3","503","11","514"
"0627","សាលារៀនបឹងទឹម","28","3","10","288","","2","9","37","89","2","5","473","17","490"
"0628","សាលារៀនស្វាយស","14","4","19","217","","3","7","69","175","3","7","518","4","522"
"0629","សាលារៀនស្វាយស","10","2","15","231","","1","5","69","159","1","5","498","3","501"
"0990","សាលារៀនស្វាយស","6","0","3","90","","0","1","11","60","1","1","173","1","174"
"0630","សាលារៀនសម្ដេច","29","4","16","282","","1","7","29","70","3","2","443","7","450"
"0871","សាលារៀនសម្ដេច","27","0","13","219","","2","3","23","94","2","2","385","26","411"
"0631","សាលារៀនសម្ដេច","18","3","18","229","","2","8","17","56","0","3","354","4","358"
"0632","វត្ដតាប៉ុន","9","3","15","293","","5","3","32","59","3","5","427","9","436"
"0633","វត្ដតាប៉ុន","15","0","21","268","","2","7","53","45","1","2","414","4","418"
"0634","ស៊ូរ៉ាវ","9","4","10","394","","5","13","11","79","1","3","529","1","530"
"0635","សាលារៀនបាសែត","10","4","15","366","","4","8","27","43","3","2","482","13","495"
"0991","សាលារៀនបាសែត","2","0","4","73","","0","2","4","12","0","0","97","0","97"
"0636","សាលាបឋមពោធិបាត់ដំបង","30","5","17","231","","5","8","60","96","3","7","462","1","463"
"0637","វត្ដតាហែន","10","4","20","375","","2","3","32","89","1","3","539","3","542"
"0638","បឋមសិក្សាពោធិបាត់ដំបង","9","2","13","200","","1","7","38","54","1","4","329","3","332"
"0639","សាលាបឋមសិក្សារកា","8","6","16","332","","0","7","30","80","0","5","484","2","486"
"0640","វត្ដរកា","15","2","12","304","","3","9","45","103","2","7","502","7","509"
"0641","សាលាបឋមសិក្សាតាហែន","12","4","9","391","","2","8","18","87","1","2","534","6","540"
"0642","សាលាបឋមសិក្សាតាប៉ុន","12","4","34","176","","1","7","50","69","0","5","358","5","363"
"0643","សាលាបឋមសិក្សាតាប៉ុន","10","2","38","158","","3","5","33","61","2","3","315","7","322"
"0644","សាលារៀនស្រះកែវ","12","5","11","249","","2","3","58","101","2","27","470","5","475"
"0645","សាលារៀនស្រះកែវ","21","5","14","176","","3","10","98","112","4","32","475","5","480"
"0646","សាលារៀនកំពង់ព្រះ","7","2","16","145","","3","3","23","54","1","31","285","3","288"
"0647","វត្ដកំពង់ព្រះ","9","1","30","124","","1","8","15","41","1","43","273","4","277"
"0806","សាលារៀនកំពង់ព្រះ","11","4","28","100","","1","6","14","65","0","33","262","2","264"
"0648","សាលារៀនអណ្ដូងត្រាច","29","2","7","240","","3","12","42","108","1","23","467","10","477"
"0649","សាលារៀនបញ្ញា","13","5","8","235","","2","10","27","57","0","6","363","7","370"
"0807","សាលារៀនបញ្ញា","7","2","8","170","","0","2","15","60","0","4","268","5","273"
"0650","សាលារៀនបញ្ញា","18","0","3","79","","1","2","3","24","0","5","135","1","136"
"0651","វត្ដបញ្ញា","12","0","12","301","","2","5","26","69","1","33","461","3","464"
"0652","វត្ដបញ្ញា","11","1","14","267","","1","6","19","72","0","31","422","2","424"
"0653","សាលាបឋមសិក្សាក្បាលថ្នល់","14","4","14","342","","1","12","45","63","2","16","513","4","517"
"0654","សាលាបឋមសិក្សាសំបុកអក","7","2","16","289","","3","9","34","156","1","3","520","0","520"
"0655","សាលាបឋមសិក្សាកំពង់គោ","9","4","24","243","","2","7","23","85","3","6","406","1","407"
"0656","សាលាបឋមសិក្សាកំពង់ព្រៀង","4","2","8","192","","0","6","25","185","0","18","440","3","443"
"0808","សាលាបឋមសិក្សាកងតេង","3","0","4","133","","2","3","40","85","0","6","276","0","276"
"0657","សាលាបឋមសិក្សាសាលាត្រាវ","8","2","25","273","","0","5","62","83","2","0","460","6","466"
"0658","សាលាមត្ដេយ្យកំពង់ព្រៀង","11","2","24","259","","0","9","29","177","0","19","530","7","537"
"0659","សាលាបឋមសិក្សាក្បាលថ្នល់","8","1","9","302","","1","10","18","117","0","8","474","3","477"
"0660","វិទ្យាល័យសងែ","4","1","24","291","","1","6","31","153","2","15","528","7","535"
"0661","សាលារៀនស្វាយជាតិ","5","2","9","252","","4","7","77","32","3","9","400","2","402"
"0809","សាលារៀនស្វាយជាតិ","4","1","2","171","","0","0","38","19","0","3","238","4","242"
"0662","សាលាបឋមសិក្សាព្រៃស្វាយ","7","7","4","236","","3","9","108","163","3","23","563","3","566"
"0663","សាលាបឋមសិក្សា រាំងក្រោល","10","2","6","162","","1","7","31","72","0","7","298","0","298"
"0664","សាលាបឋមសិក្សា រាំងក្រោល","5","0","4","200","","1","10","35","91","1","9","356","1","357"
"0665","សាលាបឋមសិក្សារាំងកេសី","6","4","6","453","","0","6","58","56","1","11","601","5","606"
"0810","វត្ដស្វាយជាតិ","7","1","6","226","","0","3","66","33","0","2","344","4","348"
"0666","សាលារៀនវត្ដកណ្ដាល","9","3","17","343","","2","1","89","90","1","10","565","2","567"
"0667","សាលារៀនរាំងកេសី","3","3","5","385","","1","2","35","75","2","3","514","10","524"
"0668","សាលាបឋមសិក្សាបោះពោធិ","14","2","11","220","","5","3","55","166","1","4","481","5","486"
"0669","សាលាបឋមសិក ្សាបោះពោធ","5","5","8","207","","3","2","35","164","1","6","436","3","439"
"0670","វត្ដរកាបោះពោធិ","17","3","10","290","","3","4","22","129","2","5","485","12","497"
"0992","សាលាបឋមសិក្សាបោះពោធិ","9","0","2","95","","0","1","14","45","0","3","169","4","173"
"0671","បឋមសិក្សាអូរខ្ជាយត្បូង","21","2","15","243","","3","8","64","82","0","1","439","9","448"
"0672","បឋមសិក្សាអូរខ្ជាយជើង","13","0","7","184","","1","1","47","144","0","18","415","6","421"
"0673","វត្ដចែង","7","1","13","308","","0","4","50","37","1","4","425","5","430"
"0674","អនុវិទ្យាល័យអូរដំបង ១","8","1","24","265","","3","6","18","164","1","9","499","6","505"
"0675","អនុវិទ្យាល័យអូរដំបង ១","7","3","11","249","","1","4","16","202","0","9","502","2","504"
"0676","បឋមសិក្សាអូរដំបង ១","10","0","14","244","","2","2","20","180","0","4","476","2","478"
"0993","បឋមសិក្សាអូរដំបង ១","0","0","7","92","","1","1","4","81","1","2","189","2","191"
"0677","សាលាបឋមសិក្សាវត្ដចែង","14","2","21","224","","1","3","35","78","1","2","381","10","391"
"0678","សាលាបឋមសិក្សាអូរស្រឡៅ","17","0","8","203","","2","4","59","94","3","0","390","3","393"
"0679","សាលាបឋមសិក្សាអូរស្រឡៅ","16","1","16","213","","0","0","20","110","3","2","381","2","383"
"0680","វត្ដបោះបេង","18","3","16","197","","1","5","51","136","0","5","432","3","435"
"0681","វត្ដស្វាយធំ","10","4","7","314","","5","5","31","105","2","6","489","4","493"
"0682","សាលារៀនសាយធ","7","2","11","264","","2","5","19","131","0","9","450","10","460"
"0683","វត្ដសន្ដិវ័ន្ដ","9","1","17","219","","2","4","54","177","5","25","513","2","515"
"0684","សាលារៀនអូរដំបង ២","7","1","11","250","","1","1","11","113","1","4","400","7","407"
"1034","សាលារៀនអូរដំបង ២","6","1","10","186","","0","2","20","126","0","22","373","3","376"
"0685","សាលារៀនស្វាយជ្រុំ","15","3","17","371","","3","8","48","111","2","4","582","2","584"
"0686","សាលារៀនដំបូកខ្ពស់","7","5","18","289","","3","4","22","124","4","8","484","5","489"
"0687","វត្ដកំណប់","5","5","19","183","","2","8","15","73","1","1","312","4","316"
"1035","វត្ដកំណប់","6","0","20","190","","1","0","13","90","0","5","325","0","325"
"0688","សាលារៀនទួលល្វៀង","13","2","17","294","","2","3","18","159","1","5","514","4","518"
"0689","សាលារៀនទូលល្វៀង","20","4","24","295","","2","7","20","127","1","4","504","5","509"
"0690","វត្ដជាតិក","12","4","19","392","","4","7","38","80","0","9","565","3","568"
"0691","វត្ដបួនមុខ","24","3","32","204","","9","4","75","99","1","34","485","4","489"
"0692","អនុវិទ្យាល័យវត្ដតាមិម","10","1","23","195","","1","9","53","114","3","18","427","3","430"
"0693","សាលាបឋមសិក្សាអន្លង់ល្វា","17","3","13","241","","0","1","36","172","2","7","492","5","497"
"0994","សាលាបឋមសិក្សាអន្លង់ល្វា","3","1","4","33","","0","0","2","33","0","6","82","2","84"
"0694","វត្ដខ្វែង","19","1","15","175","","1","3","77","171","2","10","474","5","479"
"0695","វត្ដកំពង់ពិល","7","1","12","281","","2","3","52","144","1","3","506","5","511"
"0696","បឋមសិក្សាកំពង់ពិល","4","0","4","203","","0","5","73","95","1","2","387","1","388"
"0697","វត្ដស្លក្រាម","4","1","7","306","","1","1","22","74","0","6","422","1","423"
"0698","សាលាបឋមសិក្សា ស្លក្រាម","4","1","11","227","","1","1","15","68","0","6","334","2","336"
"0699","បឋមសិក្សា អូរស្រឡៅ","20","4","17","239","","0","6","63","93","0","36","478","3","481"
"0700","បឋមសិក្សា អូរស្រឡៅ","12","4","6","172","","1","6","55","81","1","11","349","7","356"
"0701","បឋមសិក្សា អូរស្រឡៅ","18","1","8","215","","2","6","50","80","1","5","386","4","390"
"0702","បឋមសិក្សាកំពង់ឆ្លង","25","4","17","283","","4","3","38","91","0","9","474","8","482"
"0703","សាលាបឋមសិក្សាបួរខ្នា","50","2","9","239","","5","7","30","116","1","31","490","6","496"
"0704","សាលាបឋមសិក្សាបួរខ្នា","35","2","10","223","","1","7","19","103","3","39","442","11","453"
"0705","វត្ដស៊ុង","3","3","6","350","","1","6","10","56","1","9","445","6","451"
"0924","បឋមសិក្សា សន្ដិភាព","5","2","4","427","","1","6","3","40","1","9","498","3","501"
"0706","សាលាស៊ុងទី ២","8","2","1","430","","2","10","23","24","0","4","504","16","520"
"0811","សាលារៀនភូមិកណ្ដាល","8","4","6","471","","1","1","19","44","1","2","557","1","558"
"0925","បឋមសិក្សា ស្រែរាជ","4","0","3","213","","0","0","9","21","1","5","256","2","258"
"0821","សាលាឃុំមានជ័យចាស់ភូមិតានន","11","1","4","228","","0","4","28","43","1","2","322","8","330"
"0970","សាលាឃុំមានជ័យចាស់ភូមិតានន","7","1","4","244","","0","5","18","27","1","3","310","3","313"
"0822","សាលាបឋមសិក្សាមានជ័យ","11","3","7","396","","0","3","6","56","0","8","490","8","498"
"0926","សាលាបឋមសិក្សាមានជ័យ","13","1","3","203","","1","4","16","41","0","5","287","2","289"
"1036","សាលាបឋមសិក្សាមានជ័យ","6","1","3","255","","2","1","3","39","0","1","311","6","317"
"0818","សាលារៀនអូរតាតឹង","12","0","2","219","","2","5","5","22","0","4","271","2","273"
"0872","សាលារៀនភូមិអូរច្រាប","20","4","1","297","","1","4","68","42","1","4","442","6","448"
"0995","សាលារៀនភូមិអូរច្រាប","7","2","0","156","","0","0","12","31","0","5","213","2","215"
"0819","សាលារៀនស្រែអណ្ដូង ២","20","2","6","361","","2","10","24","67","2","2","496","18","514"
"0927","សាលារៀនស្រែអណ្ដូង ២","9","2","9","326","","3","5","32","74","2","8","470","3","473"
"0820","សាលារៀនភូមិអូរច្រាប","20","2","5","305","","2","5","31","72","0","6","448","8","456"
"0996","សាលារៀនស្រែអណ្ដូង ២","10","5","3","158","","2","4","16","25","1","3","227","8","235"
"0707","សាលារៀនអូរជាំ","3","0","6","248","","1","2","0","11","1","1","273","4","277"
"0708","សាលារៀនស្ទឹងតូច","6","0","2","146","","1","0","0","8","0","1","164","19","183"
"0709","សាលារៀនព្រៃធំ","3","4","6","233","","2","2","3","17","2","1","273","11","284"
"0812","សាលារៀនកំពង់ល្ពៅ","2","0","0","403","","1","0","1","7","0","0","414","1","415"
"0710","សាលារៀនកណ្ដាល","4","2","2","164","","1","3","24","30","1","1","232","5","237"
"0813","សាលាអូរដើមចេក","3","0","1","252","","0","1","10","7","0","1","275","4","279"
"0711","សាលារៀនស្ពង់ជ្រៅក្រោម","25","7","4","324","","5","7","24","65","1","6","468","16","484"
"0928","សាលារៀនស្ពង់ជ្រៅក្រោម","13","1","4","341","","2","2","20","77","0","5","465","15","480"
"0971","សាលារៀនស្ពង់ជ្រៅក្រោម","13","2","6","306","","2","2","7","66","0","3","407","10","417"
"0814","សាលារៀនចំលងគួយ","7","4","3","371","","1","7","19","33","1","5","451","12","463"
"0815","សាលារៀនភូមិត្នោត","17","7","8","353","","1","4","22","27","0","9","448","15","463"
"0712","បឋមសិក្សាអូរសំរិល","4","3","0","219","","0","3","13","8","0","2","252","6","258"
"0816","បឋមសិក្សាអូរតាទៀក","2","0","3","290","","1","2","10","25","2","0","335","3","338"
"0873","សាលារៀនភ្នំរៃ","8","4","3","171","","1","3","23","6","3","2","224","6","230"
"0817","បឋមសិក្សាពាមតា (អូរត្រែង)","1","0","1","255","","3","0","7","21","0","3","291","7","298"
"0823","សាលាបឋមសិក្សាអន្លង់ពួក","2","0","0","162","","1","6","2","31","0","5","209","1","210"
"1053","សាលាបឋមសក្សាអនង់ ពួក","2","2","1","248","","0","1","0","34","0","3","291","4","295"
"0929","វត្ដតាសាញថ្មី","5","0","0","234","","0","3","10","30","1","2","285","1","286"
"0824","បឋមសិក្សាអភិវឌ្ឍន៍សំឡូត","5","1","2","171","","0","6","0","25","0","0","210","2","212"
"1054","បឋមសិក្សាអភិវឌ្ឍន៍សំឡូត","5","0","3","261","","3","3","8","54","1","3","341","5","346"
"0930","បឋមសិក្សាអភិវឌ្ឍន៍ព្រៃរំចេក","6","0","2","267","","1","0","1","44","0","4","325","4","329"
"1052","បឋមសិក្សាអភិវឌ្ឍន៍ព្រៃរំចេក","11","1","2","355","","0","3","6","61","1","6","446","1","447"
"0874","សាលាបឋមសិក្សា ដូនត្រឹត","1","0","3","292","","0","4","8","7","0","6","321","3","324"
"1051","សាលាបឋមសិក្សា ដូនត្រឹត","3","0","2","237","","0","5","12","38","0","1","298","11","309"
"0825","វត្ដតាសាញចាស់","7","4","4","289","","0","0","17","104","0","5","430","5","435"
"0931","បឋមសិក្សាតាសាញត្បូង","0","1","0","134","","1","2","15","17","3","2","175","1","176"
"0713","សាលាបឋមសិក្សាអង្គរបាន","22","2","2","260","","1","3","22","65","0","3","380","9","389"
"0714","សាលាបឋមសិក្សាអង្គរបាន","21","2","2","223","","2","2","17","70","0","2","341","9","350"
"0715","សាលាបឋមសិក្សាអូរត្រាវជូរ","14","1","4","212","","2","8","3","47","1","7","299","7","306"
"0932","សាលាបឋមសិក្សាអូរត្រាវជូរ","7","1","2","230","","1","3","5","21","1","7","278","9","287"
"1037","សាលាបឋមសិក្សាអូរត្រាវជូរ","6","1","0","283","","3","4","3","38","0","6","344","8","352"
"0826","បឋម។ហ៊ុន សែនសិរីមានជ័យ","14","1","1","435","","0","1","10","41","0","2","505","10","515"
"0827","បឋម។ហ៊ុន សែនសិរីមានជ័យ","12","1","3","330","","3","1","8","60","1","1","420","5","425"
"0828","បឋម។ហ៊ុន សែនសិរីមានជ័យ","12","2","5","338","","0","3","20","92","1","7","480","5","485"
"0716","សាលារៀនភូមិត្រពាំងព្រលិត","23","0","1","305","","1","8","10","75","1","7","431","6","437"
"0933","សាលារៀនភូមិត្រពាំងព្រលិត","12","2","2","288","","2","2","2","98","0","20","428","3","431"
"0829","សាលារៀនភូមិត្រពាំងព្រលិត","11","2","2","210","","0","2","7","82","1","8","325","7","332"
"0934","សាលារៀនភូមិត្រពាំងព្រលិត","4","1","0","223","","0","2","4","52","0","3","289","4","293"
"1038","សាលារៀនភូមិត្រពាំងព្រលិត","18","2","4","226","","3","1","5","49","1","20","329","4","333"
"0717","វត្ដអូរជុំឧត្ដមសាមគ្គី","16","2","2","283","","0","4","7","56","1","3","374","14","388"
"0718","សាលារៀនកូនភ្នំខាងត្បូង","2","2","2","293","","1","1","4","21","1","9","336","2","338"
"0719","ពេទ្យស្រុកចាស់","3","0","1","246","","1","3","0","40","0","4","298","3","301"
"0935","ពេទ្យស្រុកចាស់","2","0","1","198","","1","0","1","59","1","5","268","4","272"
"0720","វត្ដគីរតាស្ដា","2","0","2","196","","1","0","3","42","0","4","250","1","251"
"0936","សាលារៀនបេងទ្រេត","19","3","5","288","","1","2","16","60","0","5","399","4","403"
"0721","សាលាបឋមសិក្សាសំពៅលូន","8","1","1","310","","1","2","11","61","0","1","396","1","397"
"0722","សាលាបឋមសិក្សាសំពៅលូន","19","3","2","319","","3","3","9","64","0","3","425","12","437"
"0723","សាលារៀនចំបក់","10","4","3","367","","3","3","43","90","1","7","531","7","538"
"0830","សាលារៀនចំបក់","18","2","2","311","","3","2","38","107","1","5","489","4","493"
"0724","សាលារៀនជ្រៃសីមា","38","1","3","305","","1","5","17","43","1","5","419","6","425"
"1039","សាលារៀនជ្រៃសីមា","23","2","1","257","","3","5","23","52","3","5","374","12","386"
"0725","ភូមិទួលខ្ពស់(វត្ដគីររម្យសន្ដិភាព)","10","0","3","233","","1","8","55","81","2","4","397","4","401"
"0831","សាលារៀនវត្ដគីររម្យសន្ដិភាព","8","2","2","269","","2","8","85","90","1","3","470","8","478"
"0832","សាលារៀនវត្ដគីររម្យសន្ដិភាព","8","3","3","166","","1","5","61","60","0","5","312","2","314"
"0937","សាលារៀនវត្ដគីររម្យសន្ដិភាព","14","2","3","224","","0","2","63","97","0","3","408","3","411"
"0997","សាលារៀនអូរធំ","27","3","4","255","","2","7","17","49","1","10","375","25","400"
"0726","សាលារៀនបារាំងធ្លាក់","4","2","1","201","","1","1","16","48","0","7","281","4","285"
"0955","សាលារៀនបារាំងធ្លាក់","12","2","1","273","","1","3","21","69","1","5","388","5","393"
"0727","សាលារៀនបារាំងធ្លាក់","13","2","2","189","","3","4","19","43","2","8","285","3","288"
"0956","សាលារៀនបារាំងធ្លាក់","8","0","1","178","","2","1","1","28","0","2","221","5","226"
"0875","សាលារៀនបារាំងធ្លាក់","9","1","0","152","","1","1","14","55","1","1","235","4","239"
"0893","សាលារៀនថ្នល់បត់","14","1","2","207","","0","6","14","102","1","9","356","3","359"
"0728","សាលារៀនថ្នល់បត់","16","1","6","253","","4","6","14","109","1","13","423","6","429"
"0729","សាលារៀនអូររំដួល","6","1","2","196","","1","3","11","35","1","1","257","4","261"
"0957","សាលារៀនអូររំដួល","11","0","1","121","","1","1","14","51","0","6","206","4","210"
"0998","សាលារៀនគ្រួសក្រហម","8","1","2","367","","1","3","5","58","0","6","451","6","457"
"0730","សាលារៀនពេជ្រចិន្ដា","4","2","0","166","","2","2","7","39","1","5","228","7","235"
