"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0210","ភូមិសំរោង _ភូមិសូវង្ស","34","4","7","220","2","2","8","75","119","2","20","493","9","502"
"0484","ភូមិសំរោង _ភូមិសូវង្ស","13","1","1","69","1","2","1","25","38","1","6","158","2","160"
"0211","វត្ដចាស","17","0","2","167","2","2","4","28","234","4","16","476","5","481"
"0212","វត្ដថ","87","4","3","192","0","4","1","95","115","3","4","508","7","515"
"0213","ភូមិធ្លកយល់ (សាលារៀន)","70","6","7","230","2","1","7","85","76","0","13","497","12","509"
"0485","ភូមិធ្លកយល់ (សាលារៀន)","16","0","1","113","0","0","2","17","47","1","6","203","0","203"
"0214","វិហារកណ្ដាល","30","2","2","317","1","2","7","114","49","0","24","548","3","551"
"0215","វិហារទួលពង្រ","30","2","1","242","1","0","5","69","14","1","9","374","4","378"
"0216","វត្ដសំព័រ","21","2","3","362","2","0","1","31","70","1","25","518","2","520"
"0486","វត្ដសំព័រ","3","0","1","109","0","0","0","9","38","0","7","167","0","167"
"0217","សាលាបុណ្យ ភូមិត្រពាំងក្ដារ","53","2","0","192","2","0","5","84","35","2","18","393","11","404"
"0218","សាលារៀនភូមិគរ","72","5","6","278","2","0","4","64","110","1","37","579","7","586"
"0219","វត្ដអង្គសិរី","33","1","7","327","0","1","5","14","75","1","22","486","7","493"
"0220","វត្ដអង្គសិរី","66","7","4","126","3","1","5","74","136","1","8","431","11","442"
"0221","វត្ដត្រពាំងខ្ចៅ","36","4","3","339","3","0","5","32","80","0","16","518","10","528"
"0222","អនុវិទ្យាល័យរលាប្អៀរត្បូង","4","2","3","301","2","0","3","60","74","1","23","473","4","477"
"0223","សាលារៀនត្រពាំងទឹកត្រជាក់","13","1","12","81","2","2","2","42","83","2","8","248","9","257"
"0224","សាលាបុណ្យត្បែង","52","6","16","312","4","3","11","67","65","6","18","560","9","569"
"0225","សាលាបុណ្យចារថ្មី","34","8","5","282","6","3","4","40","57","0","17","456","14","470"
"0226","សាលារៀនអណ្ដូងស្នាយ","17","1","3","303","3","1","5","55","69","1","22","480","6","486"
"0487","សាលារៀនអណ្ដូងស្នាយ","4","1","0","152","0","0","0","21","40","0","8","226","1","227"
"0227","សាលារៀនទ័ពស្រូវ","22","2","1","337","4","1","5","19","110","3","14","518","5","523"
"0228","សាលារៀនព្រាល","54","1","5","349","0","1","5","27","73","0","38","553","17","570"
"0229","សាលារៀនស្ដុកកប្បាស","33","3","2","185","0","0","3","17","49","2","32","326","3","329"
"0230","វត្ដស្ទឹង","48","1","4","311","2","4","8","77","64","1","21","541","6","547"
"0488","វត្ដស្ទឹង","6","0","1","101","1","0","0","15","17","0","1","142","4","146"
"0231","សាលាបុណ្យតាំងបំពង់","24","3","3","349","0","2","4","37","22","0","12","456","2","458"
"0232","សាលាបុណ្យដំណាក់កី","51","8","4","215","4","1","1","17","47","3","9","360","10","370"
"0233","វត្ដគោករំដួល","35","3","5","373","4","3","9","67","32","1","7","539","22","561"
"0234","វត្ដសំបួរមាស","21","1","2","321","2","3","5","77","74","1","73","580","13","593"
"0235","សាលាបុណ្យតាលោ","39","6","2","308","0","3","1","82","50","4","38","533","10","543"
