"number","name","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","useful","notUseful","totalInBox"
"0036","សាលាបឹងខាងត្បូង","41","5","6","225","","2","3","35","137","3","5","462","5","467"
"0037","សាលារៀនត្រពាំងឈូក","5","0","1","337","","0","7","5","27","1","2","385","3","388"
"0038","សាលារៀនត្រពាំងឈូក","3","3","4","371","","1","3","3","44","1","3","436","5","441"
"0039","សាលារៀនត្រពាំងឈូក","6","1","2","328","","3","5","1","5","0","1","352","6","358"
"0040","សាលារៀនត្រពាំងឈូក","1","1","1","224","","4","4","1","7","0","4","247","18","265"
"0041","សាលារៀនចើងដើង","12","2","1","205","","2","3","69","116","4","2","416","5","421"
"0042","សាលារៀនពណ្ណរាយ","14","6","4","266","","0","4","106","95","0","5","500","6","506"
"0043","សាលារៀនចើងដើង","16","5","5","309","","6","7","100","37","2","5","492","8","500"
"0044","សាលារៀនចើងដើង","28","2","11","311","","4","2","48","60","3","15","484","6","490"
"0045","សាលារៀនចើងដើង","15","3","1","422","","5","1","61","40","0","10","558","6","564"
"0046","សាលារៀនពណ្ណរាយ","14","10","5","307","","3","2","137","86","4","5","573","4","577"
"0047","វត្ដពណ្ណរាយ","14","2","1","353","","5","4","89","74","3","7","552","4","556"
"0048","វត្ដពណ្ណរាយ","14","3","0","276","","2","1","67","70","0","5","438","6","444"
"0049","វត្ដប្រនាគ","13","0","4","264","","0","2","47","25","0","0","355","2","357"
"0050","វត្ដប្រនាគ","8","2","3","284","","2","7","48","37","2","1","394","8","402"
"0051","សាលារៀនសំពៅលូន","19","8","6","131","","5","8","99","65","1","42","384","5","389"
"0052","ភូមិត្រពាំងវែងផ្ទះ ប្រាក់ យន","51","4","5","261","","6","5","14","105","4","38","493","8","501"
"0053","វត ថ ្លា","13","0","4","134","","1","0","11","278","1","12","454","0","454"
"0054","ភូមិចាន់ផ្ទះ ប៉ោ ហ៊ន","39","3","1","169","","1","0","47","134","4","22","420","3","423"
"0055","ភូមិសៀមរាងខាងលិចផ្ទះនាងចាន","18","0","6","84","","2","0","9","94","5","95","313","3","316"
"0056","ភូមិសៀមរាងខាងកើតផ្ទះសោមមីុន","17","1","6","80","","2","2","6","85","3","65","267","5","272"
"0057","ភូមិអង្គរជា ផ្ទះ គឹម ឈន","25","1","4","205","","0","3","19","71","5","16","349","1","350"
"0058","ភូមិត្រពាំងខ្លងផ្ទះស្រឿង ចាប","30","7","1","134","","4","1","63","37","0","12","289","5","294"
"0059","ភូមិត្រពាំងខ្លងផ្ទះស្រឿង ចាប","35","9","6","106","","4","6","70","43","2","4","285","11","296"
"0060","វត្ដស្រឹង","66","4","4","267","","2","4","33","63","2","22","467","2","469"
"0061","ភូមិ អូររំចេក ផ្ទះ សូ ស្រ","16","4","6","165","","2","3","27","162","4","67","456","8","464"
"0583","ភូមិប៉ាង ផ្ទះ ញ៉ែម ម៉ុយ","19","1","21","136","","1","2","17","38","0","9","244","3","247"
"0062","វត្ដស្រះបន្ទាយ","20","2","9","213","","4","5","17","117","0","7","394","11","405"
"0063","វត្ដបាណយ","34","4","1","125","","4","2","5","115","3","36","329","3","332"
"0064","វត្ដកាមហា","27","2","1","154","","0","3","32","237","0","9","465","7","472"
"0647","វត្ដកាមហា","9","0","0","70","","0","0","8","81","0","2","170","0","170"
"0065","បឋមសិក្សា តាប្រុក","37","7","6","143","","2","8","29","39","2","3","276","8","284"
"0584","បឋមសិក្សា តាប្រុក","35","2","2","136","","1","1","25","49","3","1","255","9","264"
"0066","បឋមសិក្សា តាប្រុក","35","6","3","156","","4","4","35","36","0","3","282","7","289"
"0067","បឋមសិក្សា ជ្រង","39","0","4","364","","2","4","18","40","1","9","481","9","490"
"0585","បឋមសិក្សា ជ្រង","29","1","6","240","","2","0","20","35","1","1","335","6","341"
"0068","បឋមសិក្សា ជ្រង","68","2","0","245","","2","3","38","37","1","5","401","17","418"
"0069","វត្ដសិរីរាជ្យ","69","0","2","135","","0","1","22","132","3","2","366","5","371"
"0070","វត្ដណោមអម","72","2","2","189","","2","2","21","78","1","6","375","8","383"
"0071","វត្ដណោមអម","96","2","4","245","","0","1","6","63","1","8","426","9","435"
"0072","បឋមសិក្សា ប្រាសាទ","34","1","2","128","","1","3","18","119","1","2","309","2","311"
"0073","វត្ដពោធិស្ដេចផ","55","2","8","122","","2","3","79","58","3","0","332","1","333"
"0586","វត្ដពោធិស្ដេចផ","36","1","1","76","","4","3","62","72","1","2","258","1","259"
"0074","បឋមសិក្សា ប្រាសាទ","25","0","4","156","","0","4","14","196","0","5","404","3","407"
"0075","បឋមសិក្សា ឈូកខ្សាច","29","1","5","208","","0","1","10","29","0","2","285","7","292"
"0076","បឋមសិក្សា ពពេជ","54","1","4","207","","3","2","23","77","0","0","371","6","377"
"0587","បឋមសិក្សា ពពេជ","26","1","1","117","","0","1","32","92","0","1","271","1","272"
"0077","បឋមសិក្សា ភូមិគូរ","56","8","8","216","","3","5","56","177","4","4","537","10","547"
"0078","បឋមសិក្សា ភូមិខ្សាច់ល្អិត","84","11","4","203","","5","3","74","116","3","2","505","6","511"
"0079","វត្ដខ្សាច់ល្អិត","62","3","7","161","","3","8","32","134","1","1","412","11","423"
"0080","បឋមសិក្សា សំរោង","40","9","7","178","","6","5","51","179","1","5","481","7","488"
"0081","បឋមសិក្សា ចុងដូង","77","3","4","184","","1","0","48","84","0","3","404","5","409"
"0688","បឋមសិក្សា ចុងដូង","56","1","3","157","","1","3","42","85","0","1","349","1","350"
"0082","វត្ដពពេជ","38","2","4","122","","2","0","19","110","1","4","302","3","305"
"0083","វត្ដពពេជ","40","2","6","135","","1","3","24","120","2","3","336","1","337"
"0084","បឋមសិក្សា ទួលដំណាក","49","8","6","261","","3","7","54","105","1","5","499","6","505"
"0085","បឋមសិក្សា ទួលដំណាក","20","1","3","143","","1","0","19","78","1","2","268","3","271"
"0709","បឋមសិក្សា ទួលដំណាក","21","4","2","162","","2","0","24","84","2","2","303","6","309"
"0086","បឋមសិក្សាទួលអណ្ដែតខាងលិច","41","3","2","123","","6","3","7","163","3","11","362","6","368"
"0630","បឋមសិក្សាទួលអណ្ដែតខាងត្បូង","27","0","1","115","","0","1","7","181","1","4","337","3","340"
"0087","វត្ដទួលអណ្ដែតខាងជើង","51","1","1","202","","1","3","9","217","4","15","504","6","510"
"0088","វត្ដទួលអណ្ដែតខាងត្បូង","49","0","5","219","","5","4","10","196","2","4","494","4","498"
"0588","បឋមសិក្សាទួលអណ្ដែតខាងលិច","40","8","5","111","","2","2","16","222","3","4","413","10","423"
"0089","បឋមសិក្សាទួលអណ្ដែតខាងត្បូង","17","4","3","168","","2","1","14","199","2","1","411","5","416"
"0694","បឋមសិក្សាទួលអណ្ដែតខាងត្បូង","28","0","2","131","","0","2","8","226","1","5","403","14","417"
"0090","វត្ដពោន","12","4","2","386","","2","6","23","103","2","2","542","5","547"
"0699","វត្ដពោន","3","0","0","34","","0","0","4","16","1","1","59","1","60"
"0091","សាលាបុណ្យភូមិតាពៅ","23","5","5","295","","7","9","121","44","3","6","518","8","526"
"0092","ទូកពីរ","12","1","5","221","","2","0","9","113","2","30","395","7","402"
"0093","អន្លង់ថ","40","4","8","329","","4","4","26","102","2","11","530","5","535"
"0706","អន្លង់ថ","5","2","1","41","","1","0","1","14","0","0","65","0","65"
"0627","បឋមសិក្សា វាលធ","17","5","4","186","","1","5","102","24","2","4","350","4","354"
"0628","វត្ដវាលស្ករ","28","2","2","109","","1","3","39","147","4","5","340","13","353"
"0689","វត្ដវាលស្ករ","25","2","3","135","","0","4","38","210","1","10","428","10","438"
"0629","វត្ដវាលស្ករ","31","3","3","87","","3","2","22","187","4","14","356","4","360"
"0094","វត្ដក្រវ៉ា","27","0","0","56","","2","1","60","147","0","15","308","2","310"
"0095","ភូមិ ក្រវ៉ាខាងលិច","34","2","0","158","","3","5","48","181","4","27","462","3","465"
"0096","កណ្ដាលភូមិ ស្លាកែត","64","1","7","129","","7","3","68","150","0","10","439","5","444"
"0097","ភូមិពង្រលីងខាងលិច","50","10","7","228","","4","11","49","79","4","12","454","4","458"
"0098","ភូមិពង្រលីងខាងកើត","33","4","1","130","","1","3","27","58","2","7","266","6","272"
"0099","បឋមសិក្សា ភូមិរូង","40","6","9","417","","5","8","48","36","1","3","573","11","584"
"0100","វត្ដកំពង់ស្ដេច","24","4","1","185","","2","1","111","78","1","4","411","7","418"
"0101","វត្ដព្រៃរលាប","23","8","3","197","","5","6","82","81","2","2","409","5","414"
"0589","កណ្ដាលភូមិ ចារ","49","5","5","166","","1","8","62","45","0","20","361","1","362"
"0102","កណ្ដាលភូមិ លាវ","54","11","3","96","","0","5","94","117","1","8","389","8","397"
"0695","កណ្ដាលភូមិ លាវ","16","4","2","27","","1","1","49","58","0","2","160","3","163"
"0103","វត្ដអណ្ដូងពោធ","22","4","4","166","","0","2","17","178","3","15","411","1","412"
"0659","វត្ដអណ្ដូងពោធ","4","0","2","40","","2","0","1","34","0","4","87","2","89"
"0104","បឋមសិក្សាហ៊ុន សែន គ្រើល","19","2","1","164","","3","3","7","178","5","32","414","7","421"
"0105","បឋមសិក្សាហ៊ុន សែន គ្រើល","18","3","3","198","","1","3","17","225","0","11","479","5","484"
"0106","បឋមសិក្សាហ៊ុន សែន គ្រើល","42","1","2","142","","2","4","18","233","0","13","457","2","459"
"0107","បឋមសិក្សា ជីវភាព","23","1","4","175","","2","4","53","130","1","46","439","9","448"
"0108","បឋមសិក្សា អណ្ដូងពោធ","11","1","4","118","","1","1","6","155","1","27","325","3","328"
"0109","ផ្ទះខៀវ ន","5","2","7","357","","1","2","11","75","1","14","475","5","480"
"0110","ផ្ទះគង់ សំអូន","7","2","1","189","","1","0","18","100","0","13","331","5","336"
"0111","ផ្ទះឯល ជាលីន","10","3","4","150","","0","0","9","176","0","10","362","1","363"
"0112","ផ្ទះសុខ សឿន","12","3","4","241","","0","0","11","123","1","9","404","5","409"
"0113","សាលាឆទានភូមិថ្នល់កែង","8","5","2","266","","2","2","30","97","1","18","431","10","441"
"0114","បឋមសិក្សា មាសគង","14","0","5","183","","1","2","27","121","4","14","371","5","376"
"0115","បឋមសិក្សា មាសគង","11","2","4","142","","0","3","29","123","3","17","334","4","338"
"0116","វត្ដរស្ម ីសាមគ","6","6","0","239","","1","9","39","128","1","5","434","7","441"
"0117","វត្ដរស្ម ីសាមគ","10","5","1","186","","4","7","17","305","6","6","547","7","554"
"0648","វត្ដរស្ម ីសាមគ","8","3","1","209","","1","2","17","180","1","6","428","4","432"
"0118","វត្ដតាំងគោក","14","1","1","165","","0","3","3","206","2","6","401","14","415"
"0590","វត្ដតាំងគោក","14","3","2","159","","0","1","6","148","2","22","357","1","358"
"0119","វត្ដខ្លុយ","23","1","2","132","","2","0","6","213","4","42","425","3","428"
"0120","វត្ដខ្ញោម","43","3","5","162","","3","3","6","79","7","14","325","8","333"
"0631","វត្ដខ្ញោម","29","0","2","116","","1","1","3","65","1","6","224","5","229"
"0121","វត្ដតាំងគោក","24","0","1","162","","0","1","8","239","1","13","449","1","450"
"0591","វត្ដតាំងគោក","15","6","3","141","","0","0","3","179","0","22","369","2","371"
"0122","បឋមសិក្សា តាំងគោក","45","5","2","149","","3","2","5","180","3","58","452","2","454"
"0123","វត្ដតាំងគោក","13","2","3","135","","1","0","11","157","1","22","345","7","352"
"0592","ផ្ទះឡោ យាន","10","0","2","135","","0","1","10","230","1","16","405","2","407"
"0124","វត្ដឧទុម្ពរ","22","0","7","204","","0","4","14","212","1","7","471","3","474"
"0125","វត្ដអ្នកវាំង","25","0","6","179","","1","4","17","206","0","21","459","3","462"
